id,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado
2677,36,2008-11-20,20:30,Figueirense,Nautico,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,4,3,SC,PE
2678,36,2008-11-22,18:30,Botafogo,Athletico-PR,ausente,ausente,ausente,ausente,ausente,Engenhão,2,2,RJ,PR
2679,36,2008-11-22,18:30,Portuguesa,Goias,ausente,ausente,ausente,ausente,ausente,Canindé,0,0,SP,GO
2680,36,2008-11-22,18:30,Coritiba,Santos,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,5,1,PR,SP
2681,36,2008-11-23,17:00,Vitoria,Gremio,ausente,ausente,ausente,ausente,Vitoria, Barradão,4,2,BA,RS
2682,36,2008-11-23,17:00,Cruzeiro,Flamengo,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,3,2,MG,RJ
2683,36,2008-11-23,17:00,Vasco,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, São Januário,1,2,RJ,SP
2684,36,2008-11-23,19:10,Internacional,Fluminense,ausente,ausente,ausente,ausente,Fluminense, Beira Rio,0,2,RS,RJ
2685,36,2008-11-23,19:10,Sport,Atletico-MG,ausente,ausente,ausente,ausente,Sport,Ilha do Retiro,3,0,PE,MG
2686,36,2008-11-23,19:10,Palmeiras,Ipatinga,ausente,ausente,ausente,ausente,Palmeiras,Palestra Itália,2,0,SP,MG
2687,37,2008-11-30,17:00,Coritiba,Vasco,ausente,ausente,ausente,ausente,Vasco, Couto Pereira,0,2,PR,RJ
2688,37,2008-11-30,17:00,Botafogo,Figueirense,ausente,ausente,ausente,ausente,Figueirense,Engenhão,1,3,RJ,SC
2689,37,2008-11-30,17:00,Portuguesa,Sport,ausente,ausente,ausente,ausente,ausente,Canindé,2,2,SP,PE
2690,37,2008-11-30,17:00,Nautico,Athletico-PR,ausente,ausente,ausente,ausente,Nautico,Aflitos,2,1,PE,PR
2691,37,2008-11-30,17:00,Atletico-MG,Santos,ausente,ausente,ausente,ausente,ausente, Mineirão,0,0,MG,SP
2692,37,2008-11-30,17:00,Internacional,Cruzeiro,ausente,ausente,ausente,ausente,Internacional, Beira Rio,1,0,RS,MG
2693,37,2008-11-30,17:00,Vitoria,Palmeiras,ausente,ausente,ausente,ausente,ausente, Barradão,0,0,BA,SP
2694,37,2008-11-30,17:00,Flamengo,Goias,ausente,ausente,ausente,ausente,ausente, Maracanã,3,3,RJ,GO
2695,37,2008-11-30,17:00,Ipatinga,Gremio,ausente,ausente,ausente,ausente,Gremio,  Ipatingão,1,4,MG,RS
2696,37,2008-11-30,17:00,Sao Paulo,Fluminense,ausente,ausente,ausente,ausente,ausente, Morumbi,1,1,SP,RJ
2697,38,2008-12-07,17:00,Santos,Nautico,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,0,0,SP,PE
2698,38,2008-12-07,17:00,Vasco,Vitoria,ausente,ausente,ausente,ausente,Vitoria, São Januário,0,2,RJ,BA
2699,38,2008-12-07,17:00,Figueirense,Internacional,ausente,ausente,ausente,ausente,Figueirense, Orlando Scarpelli,3,1,SC,RS
2700,38,2008-12-07,17:00,Athletico-PR,Flamengo,ausente,ausente,ausente,ausente,Athletico-PR,  Kyocera Arena,5,3,PR,RJ
2701,38,2008-12-07,17:00,Sport,Coritiba,ausente,ausente,ausente,ausente,Sport,Ilha do Retiro,4,3,PE,PR
2702,38,2008-12-07,17:00,Cruzeiro,Portuguesa,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,4,1,MG,SP
2703,38,2008-12-07,17:00,Fluminense,Ipatinga,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,MG
2704,38,2008-12-07,17:00,Palmeiras,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ,Palestra Itália,0,1,SP,RJ
2705,38,2008-12-07,17:00,Gremio,Atletico-MG,ausente,ausente,ausente,ausente,Gremio, Olímpico,2,0,RS,MG
2706,38,2008-12-07,17:00,Goias,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo,Bezerrão,0,1,GO,SP
2707,1,2009-05-09,18:30,Sport,Barueri,ausente,ausente,ausente,ausente,ausente,Ilha do Retiro,1,1,PE,SP
2708,1,2009-05-09,18:30,Palmeiras,Coritiba,ausente,ausente,ausente,ausente,Palmeiras,Palestra Itália,2,1,SP,PR
2709,1,2009-05-09,18:30,Avai,Atletico-MG,ausente,ausente,ausente,ausente,ausente,  Ressacada,2,2,SC,MG
2710,1,2009-05-10,16:00,Corinthians,Internacional,ausente,ausente,ausente,ausente,Internacional, Pacaembu,0,1,SP,RS
2711,1,2009-05-10,16:00,Fluminense,Sao Paulo,ausente,ausente,ausente,ausente,Fluminense, Maracanã,1,0,RJ,SP
2712,1,2009-05-10,16:00,Athletico-PR,Vitoria,ausente,ausente,ausente,ausente,Vitoria, Arena da Baixada,0,2,PR,BA
2713,1,2009-05-10,16:00,Cruzeiro,Flamengo,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,2,0,MG,RJ
2714,1,2009-05-10,18:30,Gremio,Santos,ausente,ausente,ausente,ausente,ausente, Olímpico,1,1,RS,SP
2715,1,2009-05-10,18:30,Santo Andre,Botafogo,ausente,ausente,ausente,ausente,ausente,Bruno José Daniel,1,1,SP,RJ
2716,1,2009-05-10,18:30,Goias,Nautico,ausente,ausente,ausente,ausente,ausente, Serra Dourada,3,3,GO,PE
2717,2,2009-05-16,18:30,Coritiba,Santo Andre,ausente,ausente,ausente,ausente,Santo Andre, Couto Pereira,2,4,PR,SP
2718,2,2009-05-16,18:30,Atletico-MG,Gremio,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,2,1,MG,RS
2719,2,2009-05-16,18:30,Flamengo,Avai,ausente,ausente,ausente,ausente,ausente, Maracanã,0,0,RJ,SC
2720,2,2009-05-17,16:00,Santos,Goias,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,3,3,SP,GO
2721,2,2009-05-17,16:00,Sao Paulo,Athletico-PR,ausente,ausente,ausente,ausente,ausente, Morumbi,2,2,SP,PR
2722,2,2009-05-17,16:00,Barueri,Fluminense,ausente,ausente,ausente,ausente,ausente,Arena Barueri,0,0,SP,RJ
2723,2,2009-05-17,16:00,Internacional,Palmeiras,ausente,ausente,ausente,ausente,Internacional, Beira Rio,2,0,RS,SP
2724,2,2009-05-17,18:30,Botafogo,Corinthians,ausente,ausente,ausente,ausente,ausente,Engenhão,0,0,RJ,SP
2725,2,2009-05-17,18:30,Vitoria,Sport,ausente,ausente,ausente,ausente,Vitoria, Barradão,1,0,BA,PE
2726,2,2009-05-17,18:30,Nautico,Cruzeiro,ausente,ausente,ausente,ausente,Nautico,Aflitos,2,0,PE,MG
2727,3,2009-05-23,18:30,Corinthians,Barueri,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,2,1,SP,SP
2728,3,2009-05-23,18:30,Cruzeiro,Vitoria,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,2,0,MG,BA
2729,3,2009-05-23,18:30,Goias,Internacional,ausente,ausente,ausente,ausente,Internacional, Serra Dourada,0,1,GO,RS
2730,3,2009-05-24,16:00,Palmeiras,Sao Paulo,ausente,ausente,ausente,ausente,ausente,Palestra Itália,0,0,SP,SP
2731,3,2009-05-24,16:00,Fluminense,Santos,ausente,ausente,ausente,ausente,Santos, Maracanã,1,4,RJ,SP
2732,3,2009-05-24,16:00,Athletico-PR,Nautico,ausente,ausente,ausente,ausente,Nautico, Arena da Baixada,2,3,PR,PE
2733,3,2009-05-24,16:00,Gremio,Botafogo,ausente,ausente,ausente,ausente,Gremio, Olímpico,2,0,RS,RJ
2734,3,2009-05-24,18:30,Sport,Atletico-MG,ausente,ausente,ausente,ausente,Atletico-MG,Ilha do Retiro,2,3,PE,MG
2735,3,2009-05-24,18:30,Avai,Coritiba,ausente,ausente,ausente,ausente,ausente,  Ressacada,2,2,SC,PR
2736,3,2009-05-24,18:30,Santo Andre,Flamengo,ausente,ausente,ausente,ausente,Flamengo,Bruno José Daniel,1,2,SP,RJ
2737,4,2009-05-30,18:30,Botafogo,Sport,ausente,ausente,ausente,ausente,ausente,Engenhão,2,2,RJ,PE
2738,4,2009-05-30,18:30,Coritiba,Goias,ausente,ausente,ausente,ausente,Goias, Couto Pereira,1,3,PR,GO
2739,4,2009-05-30,18:30,Atletico-MG,Santo Andre,ausente,ausente,ausente,ausente,ausente, Mineirão,0,0,MG,SP
2740,4,2009-05-31,16:00,Sao Paulo,Cruzeiro,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,0,SP,MG
2741,4,2009-05-31,16:00,Santos,Corinthians,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,3,1,SP,SP
2742,4,2009-05-31,16:00,Flamengo,Athletico-PR,ausente,ausente,ausente,ausente,Flamengo, Maracanã,2,1,RJ,PR
2743,4,2009-05-31,16:00,Nautico,Fluminense,ausente,ausente,ausente,ausente,ausente,Aflitos,1,1,PE,RJ
2744,4,2009-05-31,16:00,Vitoria,Gremio,ausente,ausente,ausente,ausente,Vitoria, Barradão,1,0,BA,RS
2745,4,2009-05-31,18:30,Barueri,Palmeiras,ausente,ausente,ausente,ausente,ausente,Arena Barueri,2,2,SP,SP
2746,4,2009-05-31,18:30,Internacional,Avai,ausente,ausente,ausente,ausente,Internacional, Beira Rio,2,1,RS,SC
2760,6,2009-05-31,16:00,Goias,Corinthians,ausente,ausente,ausente,ausente,ausente, Serra Dourada,0,0,GO,SP
2761,6,2009-05-31,16:00,Fluminense,Gremio,ausente,ausente,ausente,ausente,ausente, Maracanã,0,0,RJ,RS
2762,6,2009-05-31,16:00,Coritiba,Flamengo,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,5,0,PR,RJ
2763,6,2009-05-31,16:00,Atletico-MG,Nautico,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,3,0,MG,PE
2764,6,2009-05-31,18:30,Barueri,Avai,ausente,ausente,ausente,ausente,Barueri,Arena Barueri,3,1,SP,SC
2765,6,2009-05-31,18:30,Palmeiras,Cruzeiro,ausente,ausente,ausente,ausente,Palmeiras,Palestra Itália,3,1,SP,MG
2766,6,2009-05-31,18:30,Internacional,Vitoria,ausente,ausente,ausente,ausente,ausente, Beira Rio,0,0,RS,BA
2747,5,2009-06-04,21:00,Gremio,Nautico,ausente,ausente,ausente,ausente,Gremio, Olímpico,3,0,RS,PE
2748,5,2009-06-04,21:00,Santo Andre,Santos,ausente,ausente,ausente,ausente,ausente,Bruno José Daniel,3,3,SP,SP
2749,5,2009-06-06,21:00,Corinthians,Coritiba,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,2,0,SP,PR
2750,5,2009-06-07,16:00,Palmeiras,Vitoria,ausente,ausente,ausente,ausente,Palmeiras,Palestra Itália,2,1,SP,BA
2751,5,2009-06-07,16:00,Athletico-PR,Atletico-MG,ausente,ausente,ausente,ausente,Atletico-MG, Arena da Baixada,0,4,PR,MG
2752,5,2009-06-07,16:00,Sport,Flamengo,ausente,ausente,ausente,ausente,Sport,Ilha do Retiro,4,2,PE,RJ
2753,5,2009-06-07,16:00,Avai,Sao Paulo,ausente,ausente,ausente,ausente,ausente,  Ressacada,0,0,SC,SP
2754,5,2009-06-07,18:30,Cruzeiro,Internacional,ausente,ausente,ausente,ausente,ausente, Mineirão,1,1,MG,RS
2755,5,2009-06-07,18:30,Goias,Barueri,ausente,ausente,ausente,ausente,ausente, Serra Dourada,2,2,GO,SP
2756,5,2009-06-07,18:30,Fluminense,Botafogo,ausente,ausente,ausente,ausente,Fluminense, Maracanã,1,0,RJ,RJ
2757,6,2009-06-13,18:30,Sao Paulo,Santo Andre,ausente,ausente,ausente,ausente,ausente, Morumbi,1,1,SP,SP
2758,6,2009-06-13,18:30,Sport,Athletico-PR,ausente,ausente,ausente,ausente,Athletico-PR,Ilha do Retiro,0,1,PE,PR
2759,6,2009-06-13,18:30,Botafogo,Santos,ausente,ausente,ausente,ausente,Botafogo-RJ,Engenhão,2,0,RJ,SP
2767,7,2009-06-20,16:10,Athletico-PR,Palmeiras,ausente,ausente,ausente,ausente,ausente, Arena da Baixada,2,2,PR,SP
2768,7,2009-06-20,16:10,Vitoria,Botafogo,ausente,ausente,ausente,ausente,Vitoria, Barradão,4,3,BA,RJ
2769,7,2009-06-20,16:10,Santo Andre,Sport,ausente,ausente,ausente,ausente,Santo Andre,Bruno José Daniel,2,1,SP,PE
2770,7,2009-06-20,18:30,Gremio,Goias,ausente,ausente,ausente,ausente,ausente, Olímpico,2,2,RS,GO
2771,7,2009-06-20,18:30,Avai,Fluminense,ausente,ausente,ausente,ausente,Avai,  Ressacada,3,2,SC,RJ
2772,7,2009-06-20,18:30,Nautico,Coritiba,ausente,ausente,ausente,ausente,Coritiba,Aflitos,0,1,PE,PR
2773,7,2009-06-21,18:30,Corinthians,Sao Paulo,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,3,1,SP,SP
2774,7,2009-06-21,18:30,Santos,Atletico-MG,ausente,ausente,ausente,ausente,Atletico-MG, Vila Belmiro,2,3,SP,MG
2775,7,2009-06-21,18:30,Cruzeiro,Barueri,ausente,ausente,ausente,ausente,Barueri, Mineirão,2,4,MG,SP
2776,7,2009-06-21,18:30,Flamengo,Internacional,ausente,ausente,ausente,ausente,Flamengo, Maracanã,4,0,RJ,RS
2777,8,2009-06-27,16:10,Athletico-PR,Corinthians,ausente,ausente,ausente,ausente,Athletico-PR, Arena da Baixada,1,0,PR,SP
2778,8,2009-06-27,16:10,Barueri,Atletico-MG,ausente,ausente,ausente,ausente,Barueri,Arena Barueri,4,2,SP,MG
2779,8,2009-06-27,16:10,Sao Paulo,Nautico,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,2,0,SP,PE
2780,8,2009-06-27,18:30,Cruzeiro,Avai,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,1,0,MG,SC
2781,8,2009-06-27,18:30,Botafogo,Goias,ausente,ausente,ausente,ausente,Goias,Engenhão,1,4,RJ,GO
2782,8,2009-06-28,18:30,Palmeiras,Santos,ausente,ausente,ausente,ausente,ausente,Palestra Itália,1,1,SP,SP
2783,8,2009-06-28,18:30,Internacional,Coritiba,ausente,ausente,ausente,ausente,Internacional, Beira Rio,3,0,RS,PR
2784,8,2009-06-28,18:30,Vitoria,Santo Andre,ausente,ausente,ausente,ausente,Vitoria, Barradão,4,1,BA,SP
2785,8,2009-06-28,18:30,Sport,Gremio,ausente,ausente,ausente,ausente,Sport,Ilha do Retiro,3,1,PE,RS
2786,8,2009-06-28,18:30,Fluminense,Flamengo,ausente,ausente,ausente,ausente,ausente, Maracanã,0,0,RJ,RJ
2787,9,2009-07-04,18:30,Santos,Sport,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,1,0,SP,PE
2788,9,2009-07-04,18:30,Santo Andre,Barueri,ausente,ausente,ausente,ausente,ausente,Bruno José Daniel,1,1,SP,SP
2789,9,2009-07-04,18:30,Flamengo,Vitoria,ausente,ausente,ausente,ausente,Flamengo,Engenhão,2,1,RJ,BA
2790,9,2009-07-05,16:00,Coritiba,Sao Paulo,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,2,0,PR,SP
2791,9,2009-07-05,16:00,Goias,Cruzeiro,ausente,ausente,ausente,ausente,Goias, Serra Dourada,1,0,GO,MG
2792,9,2009-07-05,16:00,Atletico-MG,Botafogo,ausente,ausente,ausente,ausente,ausente, Mineirão,1,1,MG,RJ
2793,9,2009-07-05,16:00,Gremio,Athletico-PR,ausente,ausente,ausente,ausente,Gremio, Olímpico,4,1,RS,PR
2794,9,2009-07-05,18:30,Avai,Palmeiras,ausente,ausente,ausente,ausente,Palmeiras,  Ressacada,0,3,SC,SP
2795,9,2009-07-05,18:30,Nautico,Internacional,ausente,ausente,ausente,ausente,Internacional,Aflitos,0,2,PE,RS
2796,9,2009-07-08,21:50,Corinthians,Fluminense,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,4,2,SP,RJ
2798,10,2009-07-11,16:00,Barueri,Coritiba,ausente,ausente,ausente,ausente,Barueri,Arena Barueri,3,1,SP,PR
2797,10,2009-07-11,18:30,Avai,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ,  Ressacada,1,2,SC,RJ
2799,10,2009-07-11,18:30,Palmeiras,Nautico,ausente,ausente,ausente,ausente,Palmeiras,Palestra Itália,4,1,SP,PE
2800,10,2009-07-12,16:00,Cruzeiro,Atletico-MG,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,0,3,MG,MG
2801,10,2009-07-12,16:00,Athletico-PR,Internacional,ausente,ausente,ausente,ausente,Athletico-PR, Arena da Baixada,3,2,PR,RS
2802,10,2009-07-12,16:00,Gremio,Corinthians,ausente,ausente,ausente,ausente,Gremio, Olímpico,3,0,RS,SP
2803,10,2009-07-12,16:00,Sao Paulo,Flamengo,ausente,ausente,ausente,ausente,ausente, Morumbi,2,2,SP,RJ
2804,10,2009-07-12,18:30,Vitoria,Santos,ausente,ausente,ausente,ausente,Vitoria, Barradão,6,2,BA,SP
2805,10,2009-07-12,18:30,Sport,Goias,ausente,ausente,ausente,ausente,Sport,Ilha do Retiro,1,0,PE,GO
2806,10,2009-07-12,18:30,Fluminense,Santo Andre,ausente,ausente,ausente,ausente,Santo Andre, Maracanã,0,1,RJ,SP
2807,11,2009-07-15,19:30,Goias,Avai,ausente,ausente,ausente,ausente,Avai, Serra Dourada,0,2,GO,SC
2808,11,2009-07-15,19:30,Coritiba,Gremio,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,2,1,PR,RS
2809,11,2009-07-15,21:00,Santos,Barueri,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,3,3,SP,SP
2810,11,2009-07-15,21:00,Santo Andre,Athletico-PR,ausente,ausente,ausente,ausente,Santo Andre,Bruno José Daniel,1,0,SP,PR
2811,11,2009-07-15,21:50,Flamengo,Palmeiras,ausente,ausente,ausente,ausente,Palmeiras, Maracanã,1,2,RJ,SP
2812,11,2009-07-15,21:50,Internacional,Fluminense,ausente,ausente,ausente,ausente,Internacional, Beira Rio,4,2,RS,RJ
2813,11,2009-07-16,21:00,Atletico-MG,Sao Paulo,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,2,0,MG,SP
2814,11,2009-07-16,21:00,Corinthians,Sport,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,4,3,SP,PE
2815,11,2009-07-16,21:00,Nautico,Vitoria,ausente,ausente,ausente,ausente,ausente,Aflitos,1,1,PE,BA
2817,12,2009-07-18,18:30,Fluminense,Goias,ausente,ausente,ausente,ausente,Goias, Maracanã,1,4,RJ,GO
2818,12,2009-07-18,18:30,Palmeiras,Santo Andre,ausente,ausente,ausente,ausente,Palmeiras,Palestra Itália,1,0,SP,SP
2819,12,2009-07-19,16:00,Gremio,Internacional,ausente,ausente,ausente,ausente,Gremio, Olímpico,2,1,RS,RS
2820,12,2009-07-19,16:00,Sao Paulo,Santos,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,2,1,SP,SP
2821,12,2009-07-19,16:00,Athletico-PR,Coritiba,ausente,ausente,ausente,ausente,ausente, Arena da Baixada,0,0,PR,PR
2823,12,2009-07-19,16:00,Cruzeiro,Corinthians,ausente,ausente,ausente,ausente,Corinthians, Mineirão,1,2,MG,SP
2822,12,2009-07-19,18:30,Vitoria,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Barradão,0,0,BA,MG
2824,12,2009-07-19,18:30,Barueri,Nautico,ausente,ausente,ausente,ausente,Barueri,Arena Barueri,4,0,SP,PE
2825,12,2009-07-19,18:30,Sport,Avai,ausente,ausente,ausente,ausente,Avai,Ilha do Retiro,1,3,PE,SC
2826,12,2009-07-19,18:30,Botafogo,Flamengo,ausente,ausente,ausente,ausente,ausente, Maracanã,2,2,RJ,RJ
2827,13,2009-07-22,19:30,Flamengo,Barueri,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,SP
2828,13,2009-07-22,19:30,Santo Andre,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro,Bruno José Daniel,0,2,SP,MG
2829,13,2009-07-22,19:30,Avai,Gremio,ausente,ausente,ausente,ausente,Avai,  Ressacada,1,0,SC,RS
2830,13,2009-07-22,21:00,Santos,Athletico-PR,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,1,0,SP,PR
2831,13,2009-07-22,21:50,Goias,Palmeiras,ausente,ausente,ausente,ausente,Goias, Serra Dourada,2,1,GO,SP
2832,13,2009-07-22,21:50,Internacional,Sao Paulo,ausente,ausente,ausente,ausente,ausente, Beira Rio,2,2,RS,SP
2833,13,2009-07-22,21:50,Nautico,Botafogo,ausente,ausente,ausente,ausente,ausente,Aflitos,2,2,PE,RJ
2834,13,2009-07-23,21:00,Atletico-MG,Fluminense,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,2,1,MG,RJ
2835,13,2009-07-23,21:00,Coritiba,Sport,ausente,ausente,ausente,ausente,ausente, Couto Pereira,1,1,PR,PE
2836,13,2009-07-23,21:00,Corinthians,Vitoria,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,2,1,SP,BA
2837,14,2009-07-25,18:30,Gremio,Santo Andre,ausente,ausente,ausente,ausente,Gremio, Olímpico,3,2,RS,SP
2838,14,2009-07-25,18:30,Athletico-PR,Avai,ausente,ausente,ausente,ausente,Avai, Arena da Baixada,1,3,PR,SC
2839,14,2009-07-25,18:30,Botafogo,Internacional,ausente,ausente,ausente,ausente,Botafogo-RJ,Engenhão,3,2,RJ,RS
2840,14,2009-07-26,16:00,Santos,Flamengo,ausente,ausente,ausente,ausente,Flamengo, Vila Belmiro,1,2,SP,RJ
2841,14,2009-07-26,16:00,Corinthians,Palmeiras,ausente,ausente,ausente,ausente,Palmeiras,Eduardo José Farah,0,3,SP,SP
2842,14,2009-07-26,16:00,Atletico-MG,Goias,ausente,ausente,ausente,ausente,Goias, Mineirão,0,1,MG,GO
2843,14,2009-07-26,16:00,Sport,Nautico,ausente,ausente,ausente,ausente,ausente,Ilha do Retiro,3,3,PE,PE
2844,14,2009-07-26,18:30,Fluminense,Cruzeiro,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,MG
2845,14,2009-07-26,18:30,Vitoria,Coritiba,ausente,ausente,ausente,ausente,Vitoria, Barradão,1,0,BA,PR
2846,14,2009-07-26,18:30,Barueri,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo,Arena Barueri,1,2,SP,SP
2847,15,2009-07-29,19:30,Nautico,Santos,ausente,ausente,ausente,ausente,Santos,Aflitos,1,2,PE,SP
2848,15,2009-07-29,19:30,Coritiba,Botafogo,ausente,ausente,ausente,ausente,ausente, Couto Pereira,2,2,PR,RJ
2849,15,2009-07-29,21:00,Goias,Athletico-PR,ausente,ausente,ausente,ausente,Goias, Serra Dourada,3,0,GO,PR
2850,15,2009-07-29,21:00,Internacional,Barueri,ausente,ausente,ausente,ausente,Internacional, Beira Rio,3,2,RS,SP
2851,15,2009-07-29,21:50,Cruzeiro,Sport,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,1,0,MG,PE
2852,15,2009-07-29,21:50,Santo Andre,Corinthians,ausente,ausente,ausente,ausente,ausente,Teixeirão,1,1,SP,SP
2853,15,2009-07-29,21:50,Palmeiras,Fluminense,ausente,ausente,ausente,ausente,Palmeiras,Palestra Itália,1,0,SP,RJ
2854,15,2009-07-30,21:00,Avai,Vitoria,ausente,ausente,ausente,ausente,Avai,  Ressacada,4,0,SC,BA
2855,15,2009-07-30,21:00,Flamengo,Atletico-MG,ausente,ausente,ausente,ausente,Flamengo, Maracanã,3,1,RJ,MG
2856,15,2009-07-30,21:00,Sao Paulo,Gremio,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,2,1,SP,RS
2857,16,2009-08-01,18:30,Sport,Palmeiras,ausente,ausente,ausente,ausente,Palmeiras,Ilha do Retiro,0,1,PE,SP
2858,16,2009-08-01,18:30,Botafogo,Barueri,ausente,ausente,ausente,ausente,Botafogo-RJ,Engenhão,2,1,RJ,SP
2859,16,2009-08-02,16:00,Flamengo,Nautico,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,PE
2860,16,2009-08-02,16:00,Corinthians,Avai,ausente,ausente,ausente,ausente,ausente, Pacaembu,0,0,SP,SC
2861,16,2009-08-02,16:00,Vitoria,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Barradão,0,1,BA,SP
2862,16,2009-08-02,16:00,Athletico-PR,Fluminense,ausente,ausente,ausente,ausente,Athletico-PR,  Estádio do Café,1,0,PR,RJ
2865,16,2009-08-02,16:00,Atletico-MG,Coritiba,ausente,ausente,ausente,ausente,Atletico-MG, Mineirão,3,2,MG,PR
2863,16,2009-08-02,18:30,Santo Andre,Goias,ausente,ausente,ausente,ausente,Goias, Anacleto Campanella,1,2,SP,GO
2864,16,2009-08-02,18:30,Gremio,Cruzeiro,ausente,ausente,ausente,ausente,Gremio, Olímpico,4,1,RS,MG
2867,17,2009-08-05,19:30,Cruzeiro,Athletico-PR,ausente,ausente,ausente,ausente,Athletico-PR, Mineirão,0,2,MG,PR
2868,17,2009-08-05,21:00,Avai,Santo Andre,ausente,ausente,ausente,ausente,Avai,  Ressacada,1,0,SC,SP
2869,17,2009-08-05,21:00,Sao Paulo,Botafogo,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,1,SP,RJ
2870,17,2009-08-05,21:50,Nautico,Corinthians,ausente,ausente,ausente,ausente,Nautico,Aflitos,1,0,PE,SP
2871,17,2009-08-05,21:50,Coritiba,Santos,ausente,ausente,ausente,ausente,Santos,  Olímpico Regional,0,1,PR,SP
2872,17,2009-08-05,21:50,Goias,Flamengo,ausente,ausente,ausente,ausente,Goias, Serra Dourada,3,2,GO,RJ
2873,17,2009-08-06,21:00,Palmeiras,Gremio,ausente,ausente,ausente,ausente,ausente,Palestra Itália,1,1,SP,RS
2874,17,2009-08-06,21:00,Fluminense,Sport,ausente,ausente,ausente,ausente,Fluminense, Maracanã,5,1,RJ,PE
2875,17,2009-08-06,21:00,Barueri,Vitoria,ausente,ausente,ausente,ausente,Barueri,Arena Barueri,4,0,SP,BA
2877,18,2009-08-08,18:30,Santos,Avai,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,2,2,SP,SC
2878,18,2009-08-08,18:30,Nautico,Santo Andre,ausente,ausente,ausente,ausente,Nautico,Luiz Lacerda,2,1,PE,SP
2879,18,2009-08-08,18:30,Botafogo,Athletico-PR,ausente,ausente,ausente,ausente,Athletico-PR,Engenhão,0,1,RJ,PR
2880,18,2009-08-09,16:00,Flamengo,Corinthians,ausente,ausente,ausente,ausente,Flamengo, Maracanã,1,0,RJ,SP
2881,18,2009-08-09,16:00,Vitoria,Fluminense,ausente,ausente,ausente,ausente,ausente, Barradão,2,2,BA,RJ
2882,18,2009-08-09,18:30,Coritiba,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Couto Pereira,1,3,PR,MG
2883,18,2009-08-09,18:30,Sao Paulo,Goias,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,1,SP,GO
2884,18,2009-08-09,18:30,Barueri,Gremio,ausente,ausente,ausente,ausente,Barueri,Arena Barueri,1,0,SP,RS
2885,18,2009-08-10,21:00,Internacional,Sport,ausente,ausente,ausente,ausente,Internacional, Beira Rio,3,0,RS,PE
2886,18,2009-08-12,21:50,Atletico-MG,Palmeiras,ausente,ausente,ausente,ausente,ausente, Mineirão,1,1,MG,SP
2887,19,2009-08-15,18:30,Avai,Nautico,ausente,ausente,ausente,ausente,Avai,  Ressacada,2,1,SC,PE
